fv_net_navn,aar,vaerk_id,vrkanl_ny,vaerk_navn,vaerk_postnr,vaerk_postdistrikt,vaerk_kommune,fv_net,selskab_id,cvr,selskab_navn,kvoteaktivitet,vrktypeid,vrktypenavn,anlaeg_navn,anlaegstype_navn,DB07,NR117,aktoer,idriftdato,skrotdato,indfyretkapacitet_MW,elkapacitet_MW,varmekapacitet_MW,brutto_TJ,varmeprod_TJ,varmelev_TJ,elprod_TJ,ellev_TJ,andel_varmelev,andel_el,andel_process,kul_TJ,fuelolie_TJ,spildolie_TJ,gasolie_TJ,raffinaderigas_TJ,lpg_TJ,naturgas_TJ,affald_TJ,biogas_TJ,halm_TJ,skovflis_TJ,trae- og biomasseaffald_TJ,traepiller_TJ,bio-olie_TJ,braendselsfrit_TJ,solenergi_TJ,vandkraft_TJ,elektricitet_TJ,omgivelsesvarme_TJ
Mou Fjernvarme,2014,354.0,354-1,Mou Kraftvarme,9280.0,Storvorde,851.0,314.0,319.0,14324100.0,MOU KRAFTVARME AMBA,0.0,DC,Decentralt værk,motor 1 3RC00267,Forbrændingsmotor,351100.0,350010.0,kvt,1991-01-01,0,12.65,2.0,8.95,38.7609084,40.233168,40.233168,0.7984800000000001,0.7984800000000001,0.6315775845835763,0.36842241541642373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8872684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.87364,0.0,0.0,0.0
Mou Fjernvarme,2015,354.0,354-1,Mou Kraftvarme,9280.0,Storvorde,851.0,314.0,319.0,14324100.0,MOU KRAFTVARME AMBA,0.0,DC,Decentralt værk,motor 1 3RC00267,Forbrændingsmotor,351100.0,350010.0,kvt,1991-01-01,0,12.65,2.0,8.95,42.399629999999995,43.20864,43.20864,0.95508,0.95508,0.6332463253784728,0.3667536746215273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.28874999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.11088,0.0,0.0,0.0
Mou Fjernvarme,2016,354.0,354-1,Mou Kraftvarme,9280.0,Storvorde,851.0,314.0,319.0,14324100.0,MOU KRAFTVARME AMBA,0.0,DC,Decentralt værk,motor 1 3RC00267,Forbrændingsmotor,351100.0,350010.0,kvt,1991-01-01,0,12.65,2.0,8.95,32.790103200000004,32.932548,32.932548,0.54756,0.54756,0.6341235350929595,0.3658764649070405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3279432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.46216,0.0,0.0,0.0
Mou Fjernvarme,2017,354.0,354-2,Mou Kraftvarme,9280.0,Storvorde,851.0,314.0,319.0,14324100.0,MOU KRAFTVARME AMBA,0.0,DC,Decentralt værk,motor 2 3RC00266,Forbrændingsmotor,351100.0,350010.0,kvt,1991-01-01,0,12.65,2.0,8.95,13.5457776,13.284215999999999,13.284215999999999,0.20879999999999999,0.20879999999999999,0.6300228284355267,0.36997717156447324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0055776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5402,0.0,0.0,0.0
Mou Fjernvarme,2018,354.0,354-1,Mou Kraftvarme,9280.0,Storvorde,851.0,314.0,319.0,14324100.0,MOU KRAFTVARME AMBA,0.0,DC,Decentralt værk,motor 1 3RC00267,Forbrændingsmotor,351100.0,350010.0,kvt,1991-01-01,0,12.65,2.0,8.95,17.2281816,16.146720000000002,16.146720000000002,0.75456,0.75456,0.6544458666824791,0.345554133317521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1079416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.12024,0.0,0.0,0.0
Mou Fjernvarme,2019,354.0,354-3,Mou Kraftvarme,9280.0,Storvorde,851.0,314.0,319.0,14324100.0,MOU KRAFTVARME AMBA,0.0,DC,Decentralt værk,kedel,Kedel,351100.0,350010.0,fvv,1991-01-01,0,12.65,2.0,8.95,18.0545616,17.877744,17.877744,0.26855999999999997,0.26855999999999997,0.688898692675,0.31110130732499996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0462816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.00828,0.0,0.0,0.0
Mou Fjernvarme,2020,354.0,354-1,Mou Kraftvarme,9280.0,Storvorde,851.0,314.0,319.0,14324100.0,MOU KRAFTVARME AMBA,0.0,DC,Decentralt værk,motor 1 3RC00267,Forbrændingsmotor,351100.0,350010.0,kvt,1991-01-01,0,12.65,2.0,8.95,13.1320224,12.942000000000002,12.942000000000002,0.162,0.162,0.677329985375,0.322670014625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7360224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.396,0.0,0.0,0.0
Mou Fjernvarme,2021,354,354-1,Mou Kraftvarme,9280,Storvorde,851.0,314,319,14324100,MOU KRAFTVARME AMBA,0.0,DC,Decentralt værk,motor 1 3RC00267,Forbrændingsmotor,351100.0,350010.0,kvt,1991-01-01,00:00:00,12.65,2.0,8.95,15.2019,14.0868,14.0868,0.7128,0.7128,0.6271476164500001,0.37285238355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2124,0.0,0.0,0.0
Mou Fjernvarme,2022,354,354-1,Mou Kraftvarme,9280,Storvorde,851.0,314,319,14324100,MOU KRAFTVARME AMBA,0.0,DC,Decentralt værk,motor 1 3RC00267,Forbrændingsmotor,351100.0,350010.0,kvt,1991-01-01,00:00:00,12.65,2.0,8.95,14.600865599999999,12.9636,12.9636,1.3644,1.35,0.6410103738,0.3589896262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.848465600000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7524,0.0,0.0,0.0
Mou Fjernvarme,2023,354,354-1,Mou Kraftvarme,9280,Storvorde,851.0,314,319,14324100,MOU KRAFTVARME AMBA,,DC,Decentralt værk,motor 1 3RC00267,Forbrændingsmotor,351100.0,350010.0,kvt,1991-01-01,00:00:00,12.65,2.0,8.95,13.5940932,12.845376000000002,12.845376000000002,0.7830000000000001,0.775404,0.639478845225,0.360521154775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7704932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8236,0.0,0.0,0.0
Møldrup Fjernvarme,2000,356.0,0,Møldrup Varmeværk,9632.0,Møldrup,791.0,247.0,321.0,33171412.0,Møldrup Varmeværk,0.0,DC,Decentralt værk,Motor 1 + Motor 2,Forbrændingsmotor,353000.0,350030.0,kvt,1987-01-01,0,13.0,1.8,9.8,79.24337245,46.144079999981386,42.742079999982685,29.1492,28.9008,0.6455410111306075,0.3544589888693925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.24337245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møldrup Fjernvarme,2001,356.0,0,Møldrup Varmeværk,9632.0,Møldrup,791.0,247.0,321.0,33171412.0,Møldrup Varmeværk,0.0,DC,Decentralt værk,Motor 1 + Motor 2,Forbrændingsmotor,353000.0,350030.0,kvt,1987-01-01,0,13.0,1.8,9.8,82.33429128,49.0535999999802,47.048399999981,29.9232,29.6676,0.646821535583713,0.353178464416287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.33429128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møldrup Fjernvarme,2002,356.0,0,Møldrup Varmeværk,9632.0,Møldrup,791.0,247.0,321.0,33171412.0,Møldrup Varmeværk,0.0,DC,Decentralt værk,Motor 1 + Motor 2,Forbrændingsmotor,353000.0,350030.0,kvt,1987-01-01,0,13.0,1.8,9.8,80.30543774,48.01654799998058,43.844147999982276,29.6928,29.4408,0.649419171212572,0.350580828787428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.30543774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møldrup Fjernvarme,2003,356.0,0,Møldrup Varmeværk,9632.0,Møldrup,791.0,247.0,321.0,33171412.0,Møldrup Varmeværk,0.0,DC,Decentralt værk,Motor 1 + Motor 2,Forbrændingsmotor,353000.0,350030.0,kvt,1987-01-01,0,13.0,1.8,9.8,80.6268672,49.5,45.2016,30.0636,29.808,0.653084129240693,0.346915870759307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6268672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møldrup Fjernvarme,2004,356.0,0,Møldrup Varmeværk,9632.0,Møldrup,791.0,247.0,321.0,33171412.0,Møldrup Varmeværk,0.0,DC,Decentralt værk,Motor 1 + Motor 2,Forbrændingsmotor,353000.0,350030.0,kvt,1987-01-01,0,13.0,1.8,9.8,80.650206,49.458600000000004,44.825759999999995,30.08376,29.8548,0.653229755074995,0.346770244925005,0.0,0.0,0.0,0.0,0.066384,0.0,0.0,80.583822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møldrup Fjernvarme,2005,356.0,0,Møldrup Varmeværk,9632.0,Møldrup,791.0,247.0,321.0,33171412.0,Møldrup Varmeværk,0.0,DC,Decentralt værk,Motor 1 + Motor 2,Forbrændingsmotor,353000.0,350030.0,kvt,1987-01-01,0,13.0,1.8,9.8,82.581444,49.8744,45.2592,31.2084,29.9844,0.650730486154823,0.349269513845177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.581444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møldrup Fjernvarme,2006,356.0,0,Møldrup Varmeværk,9632.0,Møldrup,791.0,247.0,321.0,33171412.0,Møldrup Varmeværk,0.0,DC,Decentralt værk,Kedel,Kedel,353000.0,350030.0,fvv,1987-01-01,0,13.0,1.8,9.8,83.4271416,49.94928,44.984880000000004,31.98096,31.70412,0.6491841869922594,0.3508158130077405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.4271416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møldrup Fjernvarme,2007,356.0,0,Møldrup Varmeværk,9632.0,Møldrup,791.0,247.0,321.0,33171412.0,Møldrup Varmeværk,0.0,DC,Decentralt værk,Kedel,Kedel,353000.0,350030.0,fvv,1987-01-01,0,13.0,1.8,9.8,81.2715948,48.74436,43.52724,30.7998,30.53304,0.6498808718494555,0.3501191281505445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.2715948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møldrup Fjernvarme,2008,356.0,0,Møldrup Varmeværk,9632.0,Møldrup,791.0,247.0,321.0,33171412.0,Møldrup Varmeværk,0.0,DC,Decentralt værk,Kedel,Kedel,353000.0,350030.0,fvv,1987-01-01,0,13.0,1.8,9.8,74.29173840000001,48.2436,43.9452,24.5304,24.318,0.6498899718809346,0.3501100281190655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.29173840000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møldrup Fjernvarme,2009,356.0,0,Møldrup Varmeværk,9632.0,Møldrup,791.0,247.0,321.0,33171412.0,Møldrup Varmeværk,0.0,DC,Decentralt værk,Motor 1 + Motor 2,Forbrændingsmotor,353000.0,350030.0,kvt,1987-01-01,0,13.0,1.8,9.8,47.239632,46.3896,46.098,1.9422,1.92528,0.6486923030639605,0.3513076969360395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.239632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møldrup Fjernvarme,2010,356.0,0,Møldrup Varmeværk,9632.0,Møldrup,791.0,247.0,321.0,33171412.0,Møldrup Varmeværk,0.0,DC,Decentralt værk,Motor 1 + Motor 2,Forbrændingsmotor,353000.0,350030.0,kvt,1987-01-01,0,13.0,1.8,9.8,77.2830828,56.682,52.1388,20.1996,20.0196,0.6519898954159635,0.3480101045840365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.2830828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møldrup Fjernvarme,2011,356.0,0,Møldrup Varmeværk,9632.0,Møldrup,791.0,247.0,321.0,33171412.0,Møldrup Varmeværk,0.0,DC,Decentralt værk,Kedel,Kedel,353000.0,350030.0,fvv,1987-01-01,0,13.0,1.8,9.8,77.1654312,51.821999999999996,46.0584,25.1568,24.9372,0.653501100199508,0.346498899800492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.1654312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møldrup Fjernvarme,2012,356.0,0,Møldrup Varmeværk,9632.0,Møldrup,791.0,247.0,321.0,33171412.0,Møldrup Varmeværk,0.0,DC,Decentralt værk,Motor 1 + Motor 2,Forbrændingsmotor,353000.0,350030.0,kvt,1987-01-01,0,13.0,1.8,9.8,69.2971092,52.5276,48.474000000000004,17.5788,17.4276,0.6554120885099339,0.344587911490066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.2971092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møldrup Fjernvarme,2013,356.0,356-1,Møldrup Varmeværk,9632.0,Møldrup,791.0,247.0,321.0,33171412.0,Møldrup Varmeværk,0.0,DC,Decentralt værk,Kedel,Kedel,353000.0,350030.0,fvv,1987-01-01,0,13.0,1.8,9.7,66.0447216,50.88024,46.762919999999994,15.95772,15.82092,0.655430305304844,0.344569694695156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0447216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møldrup Fjernvarme,2014,356.0,356-1,Møldrup Varmeværk,9632.0,Møldrup,791.0,247.0,321.0,33171412.0,Møldrup Varmeværk,0.0,DC,Decentralt værk,Kedel,Kedel,353000.0,350030.0,fvv,1987-01-01,0,13.0,1.8,9.7,55.7428212,45.027,44.114760000000004,11.3454,11.246184,0.653855543095156,0.346144456904844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.7428212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møldrup Fjernvarme,2015,356.0,356-1,Møldrup Varmeværk,9632.0,Møldrup,791.0,247.0,321.0,33171412.0,Møldrup Varmeværk,0.0,DC,Decentralt værk,Kedel,Kedel,353000.0,350030.0,fvv,1987-01-01,0,13.0,1.8,9.7,49.6719432,46.04904,44.4726,3.79332,3.75912,0.6539399506908665,0.3460600493091335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6719432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møldrup Fjernvarme,2016,356.0,356-1,Møldrup Varmeværk,9632.0,Møldrup,791.0,247.0,321.0,33171412.0,Møldrup Varmeværk,0.0,DC,Decentralt værk,Kedel,Kedel,353000.0,350030.0,fvv,1987-01-01,0,13.0,1.8,9.7,57.284290799999994,48.08808,45.9414,9.25488,9.17424,0.6494389133907315,0.3505610866092685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.284290799999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møldrup Fjernvarme,2017,356.0,356-1,Møldrup Varmeværk,9632.0,Møldrup,791.0,247.0,321.0,33171412.0,Møldrup Varmeværk,0.0,DC,Decentralt værk,Kedel,Kedel,353000.0,350030.0,fvv,1987-01-01,0,13.0,1.8,9.7,54.674136,47.725919999999995,46.521,6.48216,6.426,0.6385301714017375,0.3614698285982625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.674136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møldrup Fjernvarme,2018,356.0,356-1,Møldrup Varmeværk,9632.0,Møldrup,791.0,247.0,321.0,33171412.0,Møldrup Varmeværk,0.0,DC,Decentralt værk,Kedel,Kedel,353000.0,350030.0,fvv,1987-01-01,0,13.0,1.8,9.7,64.7203392,47.20752,46.89288,15.50556,15.36912,0.63911592175343,0.36088407824657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.7203392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møldrup Fjernvarme,2019,356.0,356-2,Møldrup Varmeværk,9632.0,Møldrup,791.0,247.0,321.0,33171412.0,Møldrup Varmeværk,0.0,DC,Decentralt værk,Motor 1 &#43; Motor 2,Forbrændingsmotor,353000.0,350030.0,kvt,1987-01-01,0,13.0,1.8,9.7,78.2067132,46.78596,46.548,27.0936,26.874,0.63977022245,0.36022977755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.2067132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møldrup Fjernvarme,2020,356.0,356-1,Møldrup Varmeværk,9632.0,Møldrup,791.0,247.0,321.0,33171412.0,Møldrup Varmeværk,0.0,DC,Decentralt værk,Kedel,Kedel,353000.0,350030.0,fvv,1987-01-01,0,13.7,1.8,11.7,39.251091599999995,46.71,45.608399999999996,6.0228,5.9688,0.7585227672666667,0.24147723273333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.080691599999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1704,0.0
Møldrup Fjernvarme,2021,356,356-1,Møldrup Varmeværk,9632,Møldrup,791.0,247,321,33171412,Møldrup Varmeværk,0.0,DC,Decentralt værk,Kedel,Kedel,353000.0,350030.0,fvv,1987-01-01,00:00:00,13.7,1.8,11.7,64.1766564,51.822,50.31,10.386,10.296,0.7584978640333334,0.24150213596666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5414564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5284,21.1068
Møldrup Fjernvarme,2022,356,356-1,Møldrup Varmeværk,9632,Møldrup,791.0,247,321,33171412,Møldrup Varmeværk,0.0,DC,Decentralt værk,Kedel,Kedel,353000.0,350030.0,fvv,1987-01-01,00:00:00,13.7,1.8,11.7,54.3049092,44.770607999999996,44.14248,7.858440000000001,7.78932,0.7571858077666667,0.24281419223333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0549012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.61344,20.636568
Møldrup Fjernvarme,2023,356,356-1,Møldrup Varmeværk,9632,Møldrup,791.0,247,321,33171412,Møldrup Varmeværk,,DC,Decentralt værk,Kedel,Kedel,353000.0,350030.0,fvv,1987-01-01,00:00:00,13.7,1.8,11.7,49.9233744,44.8344,43.21692,4.224240000000001,4.1868,0.7571245947666666,0.2428754052333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.658494399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.21724,24.04764
Mørke Fjernvarme,2000,358.0,0,Mørke Fjernvarmeselskab,8544.0,Mørke,706.0,218.0,323.0,35580913.0,Mørke Fjernvarmeselskab A.m.b.a.,0.0,FJ,Fjernvarmeværk,Mørke Fjernvarme,Kedel,353000.0,350030.0,fvv,0,0,4.0,0.0,4.5,35.9977,32.7635999999868,32.072399999987,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.615,0.0,0.0,0.0,0.0,0.0,0.0
Mørke Fjernvarme,2001,358.0,0,Mørke Fjernvarmeselskab,8544.0,Mørke,706.0,218.0,323.0,35580913.0,Mørke Fjernvarmeselskab A.m.b.a.,0.0,FJ,Fjernvarmeværk,Mørke Fjernvarme,Kedel,353000.0,350030.0,fvv,0,0,4.0,0.0,4.5,38.6799,32.6051999999868,32.173199999987,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8,0.0,0.0,0.0,0.0,0.0,0.0
Mørke Fjernvarme,2002,358.0,0,Mørke Fjernvarmeselskab,8544.0,Mørke,706.0,218.0,323.0,35580913.0,Mørke Fjernvarmeselskab A.m.b.a.,0.0,FJ,Fjernvarmeværk,Mørke Fjernvarme,Kedel,353000.0,350030.0,fvv,0,0,4.0,0.0,4.5,36.24061,37.588,35.33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.227,0.0,0.0,0.0,0.0,0.0,0.0
Mørke Fjernvarme,2003,358.0,0,Mørke Fjernvarmeselskab,8544.0,Mørke,706.0,218.0,323.0,35580913.0,Mørke Fjernvarmeselskab A.m.b.a.,0.0,FJ,Fjernvarmeværk,Mørke Fjernvarme,Kedel,353000.0,350030.0,fvv,0,0,4.0,0.0,4.5,38.7625,38.0484,36.6732,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.7625,0.0,0.0,0.0,0.0,0.0,0.0
Mørke Fjernvarme,2004,358.0,0,Mørke Fjernvarmeselskab,8544.0,Mørke,706.0,218.0,323.0,35580913.0,Mørke Fjernvarmeselskab A.m.b.a.,0.0,FJ,Fjernvarmeværk,Mørke Fjernvarme,Kedel,353000.0,350030.0,fvv,0,0,4.0,0.0,4.5,40.075,39.1068,39.1068,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.075,0.0,0.0,0.0,0.0,0.0,0.0
Mørke Fjernvarme,2005,358.0,0,Mørke Fjernvarmeselskab,8544.0,Mørke,706.0,218.0,323.0,35580913.0,Mørke Fjernvarmeselskab A.m.b.a.,0.0,FJ,Fjernvarmeværk,Mørke Fjernvarme,Kedel,353000.0,350030.0,fvv,0,0,4.0,0.0,4.5,41.1775,39.2364,39.2364,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.1775,0.0,0.0,0.0,0.0,0.0,0.0
Mørke Fjernvarme,2006,358.0,0,Mørke Fjernvarmeselskab,8544.0,Mørke,706.0,218.0,323.0,35580913.0,Mørke Fjernvarmeselskab A.m.b.a.,0.0,FJ,Fjernvarmeværk,Mørke Fjernvarme,Kedel,353000.0,350030.0,fvv,0,0,4.0,0.0,4.5,40.5125,38.808,38.808,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5125,0.0,0.0,0.0,0.0,0.0,0.0
Mørke Fjernvarme,2007,358.0,0,Mørke Fjernvarmeselskab,8544.0,Mørke,706.0,218.0,323.0,35580913.0,Mørke Fjernvarmeselskab A.m.b.a.,0.0,FJ,Fjernvarmeværk,Mørke Fjernvarme,Kedel,353000.0,350030.0,fvv,0,0,4.0,0.0,4.5,42.875,40.9572,40.68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.875,0.0,0.0,0.0,0.0,0.0,0.0
Mørke Fjernvarme,2008,358.0,0,Mørke Fjernvarmeselskab,8544.0,Mørke,706.0,218.0,323.0,35580913.0,Mørke Fjernvarmeselskab A.m.b.a.,0.0,FJ,Fjernvarmeværk,Mørke Fjernvarme,Kedel,353000.0,350030.0,fvv,0,0,4.0,0.0,4.5,45.122812,41.9112,41.616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.322812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.8,0.0,0.0,0.0,0.0,0.0,0.0
Mørke Fjernvarme,2009,358.0,0,Mørke Fjernvarmeselskab,8544.0,Mørke,706.0,218.0,323.0,35580913.0,Mørke Fjernvarmeselskab A.m.b.a.,0.0,FJ,Fjernvarmeværk,Mørke Fjernvarme,Kedel,353000.0,350030.0,fvv,0,0,4.0,0.0,4.5,49.302708,43.6284,43.2756,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.215208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0875,0.0,0.0,0.0,0.0,0.0,0.0
Mørke Fjernvarme,2010,358.0,0,Mørke Fjernvarmeselskab,8544.0,Mørke,706.0,218.0,323.0,35580913.0,Mørke Fjernvarmeselskab A.m.b.a.,0.0,FJ,Fjernvarmeværk,Mørke Fjernvarme,Kedel,353000.0,350030.0,fvv,0,0,4.0,0.0,4.5,51.98368,51.9804,51.0624,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.35868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.625,0.0,0.0,0.0,0.0,0.0,0.0
Mørke Fjernvarme,2011,358.0,0,Mørke Fjernvarmeselskab,8544.0,Mørke,706.0,218.0,323.0,35580913.0,Mørke Fjernvarmeselskab A.m.b.a.,0.0,FJ,Fjernvarmeværk,Mørke Fjernvarme,Kedel,353000.0,350030.0,fvv,0,0,4.0,0.0,4.5,56.32802,55.152,49.9392,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.53802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.79,0.0,0.0,0.0,0.0,0.0,0.0
Mørke Fjernvarme,2012,358.0,0,Mørke Fjernvarmeselskab,8544.0,Mørke,706.0,218.0,323.0,35580913.0,Mørke Fjernvarmeselskab A.m.b.a.,0.0,FJ,Fjernvarmeværk,Mørke Fjernvarme,Kedel,353000.0,350030.0,fvv,0,0,4.0,0.0,4.5,55.48368,48.8646,47.9538,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.35868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.125,0.0,0.0,0.0,0.0,0.0,0.0
Mørke Fjernvarme,2013,358.0,358-1,Mørke Fjernvarmeselskab,8544.0,Mørke,706.0,218.0,323.0,35580913.0,MØRKE FJERNVARMESELSKAB A M B A,0.0,FJ,Fjernvarmeværk,Mørke Fjernvarme,Kedel,353000.0,350030.0,fvv,1964-07-01,2019-12-31,4.0,0.0,4.5,55.33935,55.339,52.608,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.17935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.16,0.0,0.0,0.0,0.0,0.0,0.0
Mørke Fjernvarme,2014,358.0,358-1,Mørke Fjernvarmeselskab,8544.0,Mørke,706.0,218.0,323.0,35580913.0,MØRKE FJERNVARMESELSKAB A M B A,0.0,FJ,Fjernvarmeværk,Mørke Fjernvarme,Kedel,353000.0,350030.0,fvv,1964-07-01,2019-12-31,4.0,0.0,4.5,45.5895,45.5895,43.819,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5895,0.0,0.0,0.0,0.0,0.0,0.0
Mørke Fjernvarme,2015,358.0,358-1,Mørke Fjernvarmeselskab,8544.0,Mørke,706.0,218.0,323.0,35580913.0,MØRKE FJERNVARMESELSKAB A M B A,0.0,FJ,Fjernvarmeværk,Mørke Fjernvarme,Kedel,353000.0,350030.0,fvv,1964-07-01,2019-12-31,4.0,0.0,4.5,49.5775,49.577,47.379,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5775,0.0,0.0,0.0,0.0,0.0,0.0
