vaerk_id,vrkanl_ny,vaerk_navn,aar,vaerk_postnr,vaerk_postdistrikt,vaerk_kommune,fv_net,fv_net_navn,selskab_id,cvr,selskab_navn,kvoteaktivitet,vrktypeid,vrktypenavn,anlaeg_navn,anlaegstype_navn,DB07,NR117,aktoer,idriftdato,skrotdato,indfyretkapacitet_MW,elkapacitet_MW,varmekapacitet_MW,brutto_TJ,varmeprod_TJ,varmelev_TJ,elprod_TJ,ellev_TJ,andel_varmelev,andel_el,andel_process,kul_TJ,fuelolie_TJ,spildolie_TJ,gasolie_TJ,raffinaderigas_TJ,lpg_TJ,naturgas_TJ,affald_TJ,biogas_TJ,halm_TJ,skovflis_TJ,trae- og biomasseaffald_TJ,traepiller_TJ,bio-olie_TJ,braendselsfrit_TJ,solenergi_TJ,vandkraft_TJ,elektricitet_TJ,omgivelsesvarme_TJ
17,17-4,"Ikast El- og Varmeværk, Marsvej 4",2021,7430,Ikast,756,163,Herning-Ikast Fjernvarme,16,25161513,Energi Ikast Varme A/S,1.0,FJ,Fjernvarmeværk,Kedel 4,Kedel,351100.0,350010.0,fvv,1997-12-01,00:00:00,11.0,0.0,11.0,8.40312,8.8452,8.8452,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.403120000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17-1,"Ikast El- og Varmeværk, Marsvej 4",2021,7430,Ikast,756,163,Herning-Ikast Fjernvarme,16,25161513,Energi Ikast Varme A/S,1.0,FJ,Fjernvarmeværk,Kedel 1,Kedel,351100.0,350010.0,fvv,2005-05-01,00:00:00,12.0,0.0,12.0,6.6191004,6.9768,6.9768,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.619100400000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17-2,"Ikast El- og Varmeværk, Marsvej 4",2021,7430,Ikast,756,163,Herning-Ikast Fjernvarme,16,25161513,Energi Ikast Varme A/S,1.0,FJ,Fjernvarmeværk,Kedel 2,Kedel,351100.0,350010.0,fvv,2005-05-01,00:00:00,12.0,0.0,12.0,29.4396696,31.0248,31.0248,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4396696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18-2,"Ikast El- og Varmeværk, Bygaden 5",2021,7430,Ikast,756,163,Herning-Ikast Fjernvarme,16,25161513,Energi Ikast Varme A/S,0.0,DC,Decentralt værk,Isenvad (motor),Forbrændingsmotor,353000.0,350030.0,kvt,2006-08-15,00:00:00,3.33,1.42,1.72,17.0082792,7.6428,7.6428,6.7176,6.7176,0.2246788141,0.7753211859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0082792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18-3,"Ikast El- og Varmeværk, Bygaden 5",2021,7430,Ikast,756,163,Herning-Ikast Fjernvarme,16,25161513,Energi Ikast Varme A/S,0.0,DC,Decentralt værk,Solvarme (3.011 m2),Solvarme,353000.0,350030.0,fvv,2014-08-13,00:00:00,2.1,0.0,2.1,3.8052,3.8052,3.8052,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8052,0.0,0.0,0.0
18,18-1,"Ikast El- og Varmeværk, Bygaden 5",2021,7430,Ikast,756,163,Herning-Ikast Fjernvarme,16,25161513,Energi Ikast Varme A/S,0.0,DC,Decentralt værk,Isenvand (Kedel),Kedel,353000.0,350030.0,fvv,1977-06-01,00:00:00,2.44,0.0,2.32,9.4418676,9.3996,9.3996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.441867600000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22-1,"Løgten-Skødstrup Fjernvarmeværk A.m.b.a., Landlyst 4",2021,8541,Skødstrup,751,206,Århus Fjernvarme,18,22831615,Løgten-Skødstrup Fjernvarme Amba,0.0,FJ,Fjernvarmeværk,Løgtencentralen,Kedel,353000.0,350030.0,fvv,1969-01-01,00:00:00,12.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23-1,"Løgten-Skødstrup Fjernvarmeværk A.m.b.a., Stationsvangen 97",2021,8541,Skødstrup,751,206,Århus Fjernvarme,18,22831615,Løgten-Skødstrup Fjernvarme Amba,0.0,FJ,Fjernvarmeværk,Skødstrupcentralen,Kedel,353000.0,350030.0,fvv,1968-01-01,00:00:00,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24-1,"Maribo Varmeværk, C. E. Christiansensvej 40",2021,4930,Maribo,360,48,Maribo Fjernvarme,2037,11135617,MARIBO VARMEVÆRK AMBA,0.0,FJ,Fjernvarmeværk,BIO-VÆRKET,Kedel,353000.0,350030.0,fvv,1982-01-01,00:00:00,12.0,0.0,12.0,137.38095,124.5744,124.5744,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.38095,0.0,0.0,0.0,0.0,0.0,0.0
24,24-2,"Maribo Varmeværk, C. E. Christiansensvej 40",2021,4930,Maribo,360,48,Maribo Fjernvarme,2037,11135617,MARIBO VARMEVÆRK AMBA,0.0,FJ,Fjernvarmeværk,"Maribo Varmeværk, C. E. Christiansensvej 40",Kedel,353000.0,350030.0,fvv,1986-01-01,00:00:00,8.0,0.0,7.0,99.54735,90.2556,90.2556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.54735000000001,0.0,0.0,0.0,0.0,0.0,0.0
25,25-3,"Nykøbing S. Varmeværk, Billesvej 8-10",2021,4500,Nykøbing Sj,306,33,Nykøbing Sjælland Fjernvarme,20,46917928,Nykøbing Sj Varmeværk A.M.B.A,1.0,DC,Decentralt værk,Motor 3,Forbrændingsmotor,353000.0,350030.0,kvt,1992-09-21,00:00:00,3.0,1.0,1.7,5.4914112,2.97,2.97,1.948896,1.9386,0.2704222915,0.7295777085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.491411200000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25-2,"Nykøbing S. Varmeværk, Billesvej 8-10",2021,4500,Nykøbing Sj,306,33,Nykøbing Sjælland Fjernvarme,20,46917928,Nykøbing Sj Varmeværk A.M.B.A,1.0,DC,Decentralt værk,Motor 2,Forbrændingsmotor,353000.0,350030.0,kvt,1992-10-27,00:00:00,3.0,1.0,1.7,5.9837976,3.30264,3.30264,2.175012,1.95768,0.2759652165,0.7240347835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.983797600000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25-8,"Nykøbing S. Varmeværk, Billesvej 8-10",2021,4500,Nykøbing Sj,306,33,Nykøbing Sjælland Fjernvarme,20,46917928,Nykøbing Sj Varmeværk A.M.B.A,1.0,DC,Decentralt værk,Oliekedel 3,Kedel,353000.0,350030.0,fvv,1989-01-01,00:00:00,4.6,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25-1,"Nykøbing S. Varmeværk, Billesvej 8-10",2021,4500,Nykøbing Sj,306,33,Nykøbing Sjælland Fjernvarme,20,46917928,Nykøbing Sj Varmeværk A.M.B.A,1.0,DC,Decentralt værk,Motor 1,Forbrændingsmotor,353000.0,350030.0,kvt,1992-09-21,00:00:00,3.0,1.0,1.7,6.0085476,3.24252,3.24252,2.147868,2.005092,0.2698256064,0.7301743936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.008547600000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25-6,"Nykøbing S. Varmeværk, Billesvej 8-10",2021,4500,Nykøbing Sj,306,33,Nykøbing Sjælland Fjernvarme,20,46917928,Nykøbing Sj Varmeværk A.M.B.A,1.0,DC,Decentralt værk,Gaskedel,Kedel,353000.0,350030.0,fvv,1992-01-01,00:00:00,11.0,0.0,11.0,65.5726104,67.428,67.428,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.5726104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25-7,"Nykøbing S. Varmeværk, Billesvej 8-10",2021,4500,Nykøbing Sj,306,33,Nykøbing Sjælland Fjernvarme,20,46917928,Nykøbing Sj Varmeværk A.M.B.A,1.0,DC,Decentralt værk,Oliekedel 2,Kedel,353000.0,350030.0,fvv,1989-01-01,00:00:00,8.6,0.0,7.5,1.6216827,1.5228,1.5228,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6216827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25-4,"Nykøbing S. Varmeværk, Billesvej 8-10",2021,4500,Nykøbing Sj,306,33,Nykøbing Sjælland Fjernvarme,20,46917928,Nykøbing Sj Varmeværk A.M.B.A,1.0,DC,Decentralt værk,Motor 4,Forbrændingsmotor,353000.0,350030.0,kvt,1992-10-27,00:00:00,3.0,1.0,1.7,5.8123692,3.1806,3.1806,2.09736,1.8882,0.273606157,0.726393843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8123692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25-5,"Nykøbing S. Varmeværk, Billesvej 8-10",2021,4500,Nykøbing Sj,306,33,Nykøbing Sjælland Fjernvarme,20,46917928,Nykøbing Sj Varmeværk A.M.B.A,1.0,DC,Decentralt værk,Motor 5,Forbrændingsmotor,353000.0,350030.0,kvt,1996-07-31,00:00:00,3.0,1.0,1.7,5.9546124,3.134520000000001,3.134520000000001,2.19186,2.00052,0.2632010104,0.7367989896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.954612400000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26-4,Oksbøl Varmeværk,2021,6840,Oksbøl,573,122,Oksbøl Fjernvarme,21,12787111,ANDELSSELSKABET OKSBØL VARMEVÆRK,1.0,DC,Decentralt værk,"Motor 2, 20.061",Forbrændingsmotor,353000.0,350030.0,kvt,1994-12-01,00:00:00,6.8,2.75,3.75,42.8003532,22.5684,22.0392,17.7768,17.59068,0.263647357,0.736352643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8003532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26-2,Oksbøl Varmeværk,2021,6840,Oksbøl,573,122,Oksbøl Fjernvarme,21,12787111,ANDELSSELSKABET OKSBØL VARMEVÆRK,1.0,DC,Decentralt værk,Gaskedel kombi,Kedel,353000.0,350030.0,fvv,1994-01-01,2021-11-24 00:00:00,8.55,0.0,6.3,4.97028312,4.370760000000001,4.269600000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.97028312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26-1,Oksbøl Varmeværk,2021,6840,Oksbøl,573,122,Oksbøl Fjernvarme,21,12787111,ANDELSSELSKABET OKSBØL VARMEVÆRK,1.0,DC,Decentralt værk,Gaskedel,Kedel,353000.0,350030.0,fvv,1994-12-01,00:00:00,4.465,0.0,4.4,32.68337688,33.318,32.5368,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.68337688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26-6,Oksbøl Varmeværk,2021,6840,Oksbøl,573,122,Oksbøl Fjernvarme,21,12787111,ANDELSSELSKABET OKSBØL VARMEVÆRK,1.0,DC,Decentralt værk,Solvarmeanlæg - 14745 m2 (ikke kvoteomfa,Solvarme,353000.0,350030.0,fvv,2010-09-01,00:00:00,6.5,0.0,6.5,20.2896,20.2896,19.8144,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2896,0.0,0.0,0.0
26,26-7,Oksbøl Varmeværk,2021,6840,Oksbøl,573,122,Oksbøl Fjernvarme,21,12787111,ANDELSSELSKABET OKSBØL VARMEVÆRK,1.0,DC,Decentralt værk,Elkedel,Elpatron,353000.0,350030.0,fvv,2021-04-12,00:00:00,8.0,0.0,7.84,30.492288,29.0844,28.4004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.492288,0.0
26,26-3,Oksbøl Varmeværk,2021,6840,Oksbøl,573,122,Oksbøl Fjernvarme,21,12787111,ANDELSSELSKABET OKSBØL VARMEVÆRK,1.0,DC,Decentralt værk,"Motor 1, 20.060",Forbrændingsmotor,353000.0,350030.0,kvt,1994-12-01,00:00:00,6.8,2.75,3.75,42.7775832,22.716,22.1832,17.6616,17.58132,0.265512896,0.734487104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.7775832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,27-1,Padborg Fjernvarme A.m.b.a.,2021,6330,Padborg,580,97,Padborg-Bov Fjernvarme,22,22725513,PADBORG FJERNVARME A.M.B.A.,0.0,FJ,Fjernvarmeværk,Kedelanlæg,Kedel,353000.0,350030.0,fvv,1998-11-01,00:00:00,16.0,0.0,14.0,0.13264726,0.108,0.108,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13264726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,27-2,Padborg Fjernvarme A.m.b.a.,2021,6330,Padborg,580,97,Padborg-Bov Fjernvarme,22,22725513,PADBORG FJERNVARME A.M.B.A.,0.0,FJ,Fjernvarmeværk,Pladevarmeveksler/import-Flen,Anden,353000.0,350030.0,fvv,1983-12-01,00:00:00,10.5,0.0,10.5,110.9592,110.9592,110.9592,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.9592,0.0,0.0,0.0,0.0
28,28-2,An/S Sønder Felding Varmeværk,2021,7280,Sønder Felding,657,197,Sønder Felding Fjernvarme,23,13363919,SDR FELDING VARMEVÆRK,0.0,FJ,Fjernvarmeværk,EuroTherm Fliskedel+ røggaskøler,Kedel,353000.0,350030.0,fvv,2004-01-01,00:00:00,4.0,0.0,4.0,55.279,55.92636,55.92636,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,28-3,An/S Sønder Felding Varmeværk,2021,7280,Sønder Felding,657,197,Sønder Felding Fjernvarme,23,13363919,SDR FELDING VARMEVÆRK,0.0,FJ,Fjernvarmeværk,Euro Therm fliskedel 2+røggaskøler,Kedel,353000.0,350030.0,fvv,1995-01-01,00:00:00,2.0,0.0,2.0,17.313,17.5194,17.5194,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,28-1,An/S Sønder Felding Varmeværk,2021,7280,Sønder Felding,657,197,Sønder Felding Fjernvarme,23,13363919,SDR FELDING VARMEVÆRK,0.0,FJ,Fjernvarmeværk,Olie-kedel,Kedel,353000.0,350030.0,fvv,1997-12-01,00:00:00,4.0,0.0,4.0,0.03127864,0.02916,0.02916,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03127864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,29-2,Tistrup Varmeværk,2021,6862,Tistrup,573,137,Tistrup Fjernvarme,24,10877814,TISTRUP VARMEVÆRK,0.0,DC,Decentralt værk,Kedel,Kedel,351100.0,350010.0,fvv,1978-01-01,2022-12-31 00:00:00,3.222222,0.0,2.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,29-1,Tistrup Varmeværk,2021,6862,Tistrup,573,137,Tistrup Fjernvarme,24,10877814,TISTRUP VARMEVÆRK,0.0,DC,Decentralt værk,Kedel VR,Kedel,351100.0,350010.0,fvv,1964-08-19,00:00:00,3.95,0.0,3.95,30.9936924,31.514544,31.271292,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9936924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,29-3,Tistrup Varmeværk,2021,6862,Tistrup,573,137,Tistrup Fjernvarme,24,10877814,TISTRUP VARMEVÆRK,0.0,DC,Decentralt værk,Catepillar 3516 Motor 1,Forbrændingsmotor,351100.0,350010.0,kvt,1998-02-24,00:00:00,2.74,1.05,1.51,8.1017244,4.67892,4.642812000000001,3.08736,3.062412,0.2887607483,0.7112392517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1017244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,29-5,Tistrup Varmeværk,2021,6862,Tistrup,573,137,Tistrup Fjernvarme,24,10877814,TISTRUP VARMEVÆRK,0.0,DC,Decentralt værk,Solvarmeanlæg - 5409 m2,Solvarme,351100.0,350010.0,fvv,2011-01-01,00:00:00,3.6,0.0,3.6,7.820712,7.820712,7.457400000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.820712,0.0,0.0,0.0
29,29-4,Tistrup Varmeværk,2021,6862,Tistrup,573,137,Tistrup Fjernvarme,24,10877814,TISTRUP VARMEVÆRK,0.0,DC,Decentralt værk,Catepillar 3516 Motor 2,Forbrændingsmotor,351100.0,350010.0,kvt,1998-02-24,00:00:00,2.74,1.05,1.51,8.2752516,4.80348,4.766400000000001,3.153312,3.128004,0.2902316589,0.7097683411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2752516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,30-2,An/S Tranum Kraftvarmeværk,2021,9460,Brovst,849,275,Tranum Fjernvarme,25,49965613,TRANUM VARMEVÆRK,0.0,DC,Decentralt værk,Forbrændingsmotor,Forbrændingsmotor,353000.0,350030.0,kvt,1995-01-01,00:00:00,1.88,0.74,1.06,6.3135468,4.23,4.23,2.4552,2.4552,0.334993953,0.665006047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3135468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,30-1,An/S Tranum Kraftvarmeværk,2021,9460,Brovst,849,275,Tranum Fjernvarme,25,49965613,TRANUM VARMEVÆRK,0.0,DC,Decentralt værk,Kedel,Kedel,353000.0,350030.0,fvv,1995-01-01,00:00:00,2.0,0.0,1.45,2.113848,2.07,2.07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.113848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,32-5,Vejlby Fjernvarmecentral,2021,8240,Risskov,751,206,Århus Fjernvarme,28,69179614,Vejlby Fjernvarme,0.0,FJ,Fjernvarmeværk,Kedel 2,Kedel,353000.0,350030.0,fvv,2001-01-01,00:00:00,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,32-4,Vejlby Fjernvarmecentral,2021,8240,Risskov,751,206,Århus Fjernvarme,28,69179614,Vejlby Fjernvarme,0.0,FJ,Fjernvarmeværk,Kedel 1,Kedel,353000.0,350030.0,fvv,2011-01-01,00:00:00,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,33-2,"Vejle Fjernvarme a.m.b.a., Central Langelinie",2021,7100,Vejle,630,81,TVIS,29,67932218,Vejle Fjernvarme A M B A,1.0,FJ,Fjernvarmeværk,Kedel 2,Kedel,353000.0,350030.0,fvv,1965-01-01,00:00:00,7.87,0.0,7.87,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,33-5,"Vejle Fjernvarme a.m.b.a., Central Langelinie",2021,7100,Vejle,630,81,TVIS,29,67932218,Vejle Fjernvarme A M B A,1.0,FJ,Fjernvarmeværk,Kedel 5,Kedel,353000.0,350030.0,fvv,1977-01-01,00:00:00,12.49,0.0,12.49,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,33-3,"Vejle Fjernvarme a.m.b.a., Central Langelinie",2021,7100,Vejle,630,81,TVIS,29,67932218,Vejle Fjernvarme A M B A,1.0,FJ,Fjernvarmeværk,Kedel 3,Kedel,353000.0,350030.0,fvv,1967-01-01,00:00:00,7.87,0.0,7.87,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,33-1,"Vejle Fjernvarme a.m.b.a., Central Langelinie",2021,7100,Vejle,630,81,TVIS,29,67932218,Vejle Fjernvarme A M B A,1.0,FJ,Fjernvarmeværk,Kedel 1,Kedel,353000.0,350030.0,fvv,1965-01-01,00:00:00,5.0,0.0,5.0,8.6992884,8.027,8.027,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.699288400000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,33-4,"Vejle Fjernvarme a.m.b.a., Central Langelinie",2021,7100,Vejle,630,81,TVIS,29,67932218,Vejle Fjernvarme A M B A,1.0,FJ,Fjernvarmeværk,Kedel 4,Kedel,353000.0,350030.0,fvv,1968-01-01,00:00:00,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,34-2,Aars Fjernvarme Dybvad Mølle Vej,2021,9600,Aars,820,334,Aars Fjernvarme,2265,54442912,Aars Fjernvarme Amba,1.0,DC,Decentralt værk,Træpillekedel,Kedel,353000.0,350030.0,fvv,1986-01-01,00:00:00,6.3,0.0,6.3,19.2535,19.6578,19.6578,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2535,0.0,0.0,0.0,0.0,0.0,0.0
34,34-8,Aars Fjernvarme Dybvad Mølle Vej,2021,9600,Aars,820,334,Aars Fjernvarme,2265,54442912,Aars Fjernvarme Amba,1.0,DC,Decentralt værk,Støttebrænder,Kedel,353000.0,350030.0,fvv,2006-10-03,00:00:00,4.7,0.0,0.0,0.1378783,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1378783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,34-1,Aars Fjernvarme Dybvad Mølle Vej,2021,9600,Aars,820,334,Aars Fjernvarme,2265,54442912,Aars Fjernvarme Amba,1.0,DC,Decentralt værk,Ovnlinie 1,Kedel,353000.0,350030.0,fvv,1986-03-01,00:00:00,10.6,0.0,8.5,166.9817,154.3752,154.3752,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.4582,0.0,0.232,0.0,43.2915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,34-4,Aars Fjernvarme Dybvad Mølle Vej,2021,9600,Aars,820,334,Aars Fjernvarme,2265,54442912,Aars Fjernvarme Amba,1.0,DC,Decentralt værk,Ovnlinie 2,Dampturbine,353000.0,350030.0,kvt,1995-01-01,00:00:00,14.58,2.89,12.39,398.9927,333.306,333.306,47.0448,35.5824,0.4176843336,0.5823156664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.998,0.0,0.5655,0.0,103.4292,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,35-1,"Aars Fjernvarmeforsyning, Østre Boulevard 3A",2021,9600,Aars,820,334,Aars Fjernvarme,2265,54442912,Aars Fjernvarme Amba,0.0,FJ,Fjernvarmeværk,Central 3 (Ø. Boulevard),Kedel,353000.0,350030.0,fvv,1966-09-01,00:00:00,10.0,0.0,9.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,36-1,"Aars Fjernvarmeforsyning, Gislum 21B",2021,9600,Aars,820,334,Aars Fjernvarme,2265,54442912,Aars Fjernvarme Amba,0.0,FJ,Fjernvarmeværk,Central 1 (Gislumvej),Kedel,353000.0,350030.0,fvv,1955-09-01,00:00:00,17.9,0.0,16.1,2.4667236,2.229948,2.229948,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4667236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,38-3,Østervrå Varmeværk,2021,9750,Østervrå,813,327,Hørby Fjernvarme,32,20245417,ØSTERVRÅ VARMEVÆRK AMBA,0.0,DC,Decentralt værk,Østervrå varmeværk - motor,Forbrændingsmotor,353000.0,350030.0,kvt,2004-09-15,00:00:00,7.15,3.05,3.7,4.7730276,2.3184,2.3184,1.836,1.836,0.2428647176,0.7571352824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.773027600000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
